image_name,mae,rmse,imae,irmse
0000000252.png,456.89984,1653.3752,1.2381023,2.125515
0000000253.png,481.01627,1694.8151,1.325406,2.2416184
0000000254.png,541.1896,1801.6588,1.4424582,2.4652672
0000000255.png,559.248,1848.7218,1.5222032,2.5692556
0000000256.png,577.16,1612.9122,1.5927162,2.5515025
0000000257.png,545.2526,1391.1178,1.6370903,2.6342645
0000000258.png,540.00836,1561.0675,1.6024507,2.6044202
0000000259.png,505.95813,1463.0132,1.5496503,2.461985
0000000260.png,446.44998,1227.109,1.521204,2.482823
0000000261.png,494.8654,1418.4202,1.5961486,2.8034556
0000000262.png,498.67532,1445.9352,1.5988307,2.6130345
0000000263.png,482.58096,1383.9574,1.5533496,2.6816502
0000000264.png,498.50348,1586.2098,1.5292716,3.3104331
0000000265.png,472.11652,1248.4835,1.4660203,2.0126796
0000000266.png,520.00525,1192.3965,1.5199753,2.0066159
0000000267.png,593.7256,1333.6431,1.5925673,2.1278226
0000000268.png,630.9309,1382.0796,1.6764438,2.326022
0000000269.png,659.5709,1455.1355,1.6987925,2.3348672
0000000270.png,660.12976,1427.2069,1.7521288,2.4156964
0000000271.png,637.434,1431.4314,1.7281479,2.3069522
0000000272.png,580.3149,1297.3811,1.6784481,2.2892005
0000000273.png,583.07465,1412.6553,1.6321048,2.253724
0000000274.png,603.9447,1420.848,1.6396571,2.1938016
0000000275.png,620.43207,1491.2349,1.6535099,2.2591205
0000000276.png,617.62054,1485.9485,1.6462024,2.2718258
0000000277.png,568.9629,1352.4235,1.5751909,2.2542803
0000000278.png,606.53296,1391.3905,1.6298107,2.3720057
0000000279.png,548.37396,1298.0702,1.5695379,2.437286
0000000280.png,628.01776,1451.0115,1.6447257,2.5165703
0000000281.png,690.6309,1613.6355,1.6862099,2.5012379
0000000282.png,767.35364,1777.4304,1.7848514,2.4878526
0000000283.png,778.8712,1843.0646,1.7875203,2.592468
0000000284.png,744.3981,1761.0345,1.7651094,2.6237016
0000000285.png,716.8059,1723.8412,1.7199119,2.5572138
0000000286.png,740.03485,1759.8877,1.7470164,2.3640168
0000000287.png,695.2478,1640.1855,1.7087646,2.3374183
0000000288.png,646.20337,1617.8121,1.6721679,2.2136497
0000000289.png,691.4572,1787.0237,1.733972,2.3372607
0000000290.png,587.7681,1594.7356,1.5738695,2.1754212
0000000291.png,626.0309,1571.8026,1.6282446,2.4303572
0000000292.png,574.85913,1456.1207,1.6009601,2.3637326
0000000293.png,550.8257,1413.7146,1.5863862,2.288859
0000000294.png,515.4751,1413.1084,1.5330206,2.2242794
0000000295.png,512.16986,1259.0068,1.6129175,2.2839298
0000000296.png,481.93637,1271.5264,1.5562732,2.1267695
0000000297.png,450.94534,1117.8685,1.5271425,1.9930732
0000000298.png,461.27502,1224.0997,1.5519011,2.0631735
0000000299.png,468.46753,1251.5259,1.5363712,2.171217
0000000300.png,505.80994,1237.8989,1.6264935,2.2984898
0000000301.png,427.17285,1139.3348,1.5704316,2.5010529
0000000302.png,445.88037,1190.395,1.6174312,2.4345098
0000000303.png,433.54633,1062.6023,1.5448192,2.4512665
0000000304.png,448.70743,1253.5355,1.4928701,2.454622
0000000305.png,473.17755,1274.6058,1.4916542,3.0573971
0000000306.png,468.42175,1065.5447,1.4188263,2.872328
0000000307.png,417.64792,1017.2823,1.1981571,2.4853718
0000000308.png,426.63083,1047.6582,1.2336284,1.8792025
0000000309.png,456.50916,1007.0024,1.3408712,1.8627146
0000000310.png,496.06357,1029.8589,1.5710903,2.0512114
