image_name,mae,rmse,imae,irmse
2297.png,30087.715,46729.477,27.921255,123.09722
2298.png,28006.742,41152.91,27.241833,47.46672
2299.png,28843.395,39996.38,37.25903,1076.6559
2301.png,30647.66,42182.543,30.905722,79.55622
2304.png,23405.332,37717.043,25.202997,321.77158
2308.png,26444.451,38597.33,26.603067,34.619583
2309.png,26540.332,38513.402,26.946686,59.124672
2310.png,27488.904,39730.28,28.613447,80.53062
2312.png,26754.066,39208.113,28.989292,449.7143
2314.png,24873.162,37550.715,28.387686,502.79834
2316.png,26550.014,40474.46,29.586714,351.7734
232.png,35787.52,58702.9,38.64174,504.06894
2321.png,31066.783,47282.97,29.753641,130.03506
2322.png,32372.188,49427.895,29.682783,75.16111
2336.png,25418.512,43016.086,1180.7839,339488.6
2341.png,24731.03,43458.137,1383.0175,367803.94
2346.png,23351.064,39458.504,30.039824,310.92868
2349.png,35690.664,57575.727,2432.3054,488711.56
235.png,34437.32,60153.734,1426.4869,373220.16
2361.png,40988.35,62463.83,31.940582,59.62178
2365.png,44484.36,61622.703,38.488438,108.849075
2366.png,48564.15,65532.055,36.747078,133.26425
2367.png,31424.877,45222.098,34.28657,289.87155
2369.png,30763.057,45664.0,33.377625,982.88916
2374.png,22135.332,34683.637,31.729124,83.74533
2379.png,16570.617,27215.836,31.02696,62.3151
2386.png,17358.656,29047.744,28.716194,36.192383
2390.png,18787.148,31594.408,29.957573,39.927685
2404.png,18652.736,27540.182,27.798286,35.724224
2407.png,19450.803,28350.588,33.000374,982.5765
2415.png,20745.805,28623.457,29.661768,41.09525
2417.png,21258.188,29067.8,30.31845,53.6411
2420.png,22073.9,31410.734,34.45248,959.7114
2421.png,35267.855,50704.73,36.596184,102.05422
2422.png,23283.877,33543.75,27.717262,154.40067
2425.png,24440.664,35157.145,29.544449,506.6062
2429.png,24792.906,36774.72,28.641727,492.43118
2431.png,24851.744,39913.625,1368.1829,366246.47
2441.png,21577.732,33996.508,23.972992,293.85278
2443.png,23093.201,35034.605,26.83138,245.27977
245.png,35111.996,51236.117,2356.942,482638.56
2453.png,24409.865,36259.914,23.92208,45.357674
2454.png,24201.057,35632.727,24.025301,46.124973
2459.png,21942.623,36097.18,19.844868,50.432148
246.png,47679.438,70823.6,1218.72,342388.62
2460.png,27877.588,39626.805,26.784363,55.235703
2462.png,29246.361,40155.773,27.799124,72.922745
2464.png,27319.916,37713.305,28.056305,85.530945
