image_name,mae,rmse,imae,irmse
117.png,24288.602,31103.088,28.899635,32.516365
1170.png,24898.855,29728.848,25.88742,29.522076
1171.png,23411.31,28009.3,26.830488,30.128048
1172.png,23531.73,28193.22,26.403399,29.18883
1173.png,23247.598,27755.582,26.688717,29.51971
1174.png,23949.121,28720.201,25.495327,27.969814
1175.png,24141.684,28698.795,24.664536,26.891792
1176.png,23210.275,27547.709,25.428885,27.727768
1177.png,21907.135,26875.842,27.845905,30.531452
1178.png,22395.947,27589.469,27.680525,30.513908
1179.png,22569.86,27805.045,27.551517,30.54753
118.png,24606.074,31472.473,29.24425,33.479504
1180.png,24405.184,30015.83,25.952765,28.845592
1181.png,25028.652,30591.834,25.773872,29.059088
1182.png,24783.363,30307.15,25.943275,29.228354
1183.png,25055.086,30644.717,25.578033,28.669544
1184.png,24177.123,29653.3,26.353209,29.545061
1185.png,24403.668,29586.93,25.545559,28.566338
1186.png,25382.809,30521.344,24.78989,27.73141
1187.png,25101.203,30345.26,25.379326,28.431229
1188.png,26024.582,31279.229,24.241816,27.207724
1189.png,23899.203,28793.025,25.821861,28.974533
119.png,24903.783,31446.568,28.73954,33.155586
1190.png,23005.967,27981.715,26.87335,30.142937
1191.png,23414.943,28343.742,26.422218,29.667433
1192.png,20723.66,24910.643,28.637249,31.268854
1193.png,21581.623,26057.398,27.520576,29.904486
1194.png,21861.064,26806.59,27.671944,30.201544
1195.png,21642.512,26744.705,28.539673,31.309364
1196.png,23603.332,28629.184,26.941523,30.287455
1197.png,24208.295,28846.1,25.61028,28.9684
1198.png,23578.467,28155.979,26.265106,29.705881
1199.png,23877.54,28685.375,26.35894,29.786266
120.png,24365.387,29621.965,27.061087,30.742813
1200.png,23440.496,27815.85,26.466658,29.959072
1201.png,24126.59,28314.299,25.27142,28.39679
1202.png,23908.377,28318.227,26.19816,29.444143
1203.png,25044.377,29126.055,25.062168,28.41632
1204.png,28063.9,31642.947,21.535498,24.208248
1205.png,25835.623,29754.807,23.783453,26.552622
1206.png,24197.682,27893.88,24.970577,27.9165
1207.png,24062.676,27946.865,25.730783,28.702536
1208.png,22731.229,26833.457,26.95923,29.8107
1209.png,23165.926,27212.412,26.570238,29.543507
